STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72505394728,2020-05-25T09:38:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,54,60,,,,,80,,OVC:08 10,30.08,10,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08805/25/20 09:38:02 SPECI KNYC 251438Z      KT 10SM OVC010 16/12 A3025 RMK AO2 T01560122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T09:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,54,61,0,,0.02,6,78,30.22,OVC:08 12,30.08,10,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10105/25/20 09:51:02 METAR KNYC 251451Z      KT 10SM OVC012 16/12 A3025 RMK AO2 SLP235 T01610122 56006 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T10:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,54,63,0,,,,73,30.23,OVC:08 14,30.09,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09505/25/20 10:51:02 METAR KNYC 251551Z      KT 10SM OVC014 17/12 A3026 RMK AO2 SLP238 T01720122 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T11:01:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,54,64,,,,,70,,OVC:08 15,30.09,10,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08805/25/20 11:01:02 SPECI KNYC 251601Z      KT 10SM OVC015 18/12 A3026 RMK AO2 T01780122 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T11:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,55,66,0,,,,68,30.23,OVC:08 18,30.09,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09505/25/20 11:51:02 METAR KNYC 251651Z      KT 10SM OVC018 19/13 A3026 RMK AO2 SLP237 T01890128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T12:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27,55,69,0,,-0.01,1,61,30.24,BKN:07 20 OVC:08 47,30.1,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12005/25/20 12:51:02 METAR KNYC 251751Z      KT 10SM BKN020 OVC047 21/13 A3027 RMK AO2 SLP240 T02060128 10206 20139 51005 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T13:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,55,69,,,,,61,,SCT:04 20,30.09,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08805/25/20 13:11:02 SPECI KNYC 251811Z      KT 10SM SCT020 21/13 A3026 RMK AO2 T02060128 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T13:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,55,70,0,,,,59,30.22,FEW:02 29,30.07,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09505/25/20 13:51:02 METAR KNYC 251851Z      KT 10SM FEW029 21/13 A3024 RMK AO2 SLP233 T02110128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T14:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,56,70,0,,,,61,30.19,CLR:00,30.05,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09605/25/20 14:51:02 METAR KNYC 251951Z      KT 10SM CLR 21/13 A3022 RMK AO2 SLP223 T02110133 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T15:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,56,70,0,,0.06,6,61,30.17,CLR:00,30.03,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10205/25/20 15:51:02 METAR KNYC 252051Z      KT 10SM CLR 21/13 A3020 RMK AO2 SLP218 T02110133 56022 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T16:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,57,70,0,,,,64,30.17,BKN:07 26,30.03,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09505/25/20 16:51:02 METAR KNYC 252151Z      KT 10SM BKN026 21/14 A3020 RMK AO2 SLP216 T02110139 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T17:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,57,69,,,,,66,,SCT:04 26,30.02,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08805/25/20 17:11:02 SPECI KNYC 252211Z      KT 10SM SCT026 21/14 A3019 RMK AO2 T02060139 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,58,68,0,,,,70,30.16,CLR:00,30.02,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/25/20 17:51:02 METAR KNYC 252251Z      KT 10SM CLR 20/14 A3019 RMK AO2 SLP214 T02000144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,56,65,0,,0.01,5,73,30.16,CLR:00,30.02,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11905/25/20 18:51:02 METAR KNYC 252351Z      KT 10SM CLR 18/13 A3019 RMK AO2 SLP215 T01830133 10217 20183 55003 $ RTX FIBI,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,57,63,0,,,,81,30.18,CLR:00,30.04,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/25/20 19:51:01 METAR KNYC 260051Z      KT 10SM CLR 17/14 A3021 RMK AO2 SLP220 T01720139 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,56,62,0,,,,80,30.19,CLR:00,30.05,10,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/25/20 20:51:01 METAR KNYC 260151Z      KT 10SM CLR 17/13 A3022 RMK AO2 SLP223 T01670133 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,61,0,,-0.04,1,87,30.2,CLR:00,30.06,10,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09805/25/20 21:51:01 METAR KNYC 260251Z      KT 10SM CLR 16/14 A3023 RMK AO2 SLP226 T01610139 51012 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,57,61,0,,,,87,30.21,CLR:00,30.07,9,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09105/25/20 22:51:02 METAR KNYC 260351Z      KT 9SM CLR 16/14 A3024 RMK AO2 SLP230 T01610139 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T23:14:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,60,,,,,90,,BKN:07 10,30.06,8,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08705/25/20 23:14:02 SPECI KNYC 260414Z      KT 8SM BKN010 16/14 A3023 RMK AO2 T01560139 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-25T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,57,60,0,,,,90,30.21,BKN:07 11,30.07,8,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10405/25/20 23:51:02 METAR KNYC 260451Z      KT 8SM BKN011 16/14 A3024 RMK AO2 SLP230 T01560139 402170128 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T00:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,56,59,0,,0,0,90,30.2,OVC:08 10,30.06,8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11605/26/20 00:51:02 METAR KNYC 260551Z      KT 8SM OVC010 15/13 A3023 RMK AO2 SLP226 T01500133 10183 20150 50000 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T01:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,56,59,,,,,90,,SCT:04 10,30.06,7,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08705/26/20 01:11:02 SPECI KNYC 260611Z      KT 7SM SCT010 15/13 A3023 RMK AO2 T01500133 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T01:28:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,56,59,,BR:1 ||,,,90,,BKN:07 10,30.06,6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09005/26/20 01:28:02 SPECI KNYC 260628Z      KT 6SM BR BKN010 15/13 A3023 RMK AO2 T01500133 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T01:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,59,,BR:1 ||,,,94,,OVC:08 9,30.06,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08505/26/20 01:49:02 SPECI KNYC 260649Z      KT 6SM BR OVC009 15/14 A3023 RMK AO2 $ FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T01:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,59,0,BR:1 ||,,,93,30.2,OVC:08 9,30.06,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10105/26/20 01:51:02 METAR KNYC 260651Z      KT 6SM BR OVC009 15/14 A3023 RMK AO2 SLP226 T01500139 $ RTX,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T02:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,56,59,,BR:1 ||,,,90,,BKN:07 10,30.05,6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10205/26/20 02:06:02 SPECI KNYC 260706Z      KT 6SM BR BKN010 15/13 A3022 RMK AO2 CIG 008V011 T01500133 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T02:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,56,59,0,BR:1 ||,,,90,30.19,OVC:08 10,30.05,6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09705/26/20 02:51:02 METAR KNYC 260751Z      KT 6SM BR OVC010 15/13 A3022 RMK AO2 SLP224 T01500133 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T03:49:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,61,,,,,88,,OVC:08 9,30.06,7,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08205/26/20 03:49:02 SPECI KNYC 260849Z      KT 7SM OVC009 16/14 A3023 RMK AO2 $ FIBI,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T03:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,57,60,0,,0,5,90,30.2,OVC:08 9,30.06,7,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10005/26/20 03:51:02 METAR KNYC 260851Z      KT 7SM OVC009 16/14 A3023 RMK AO2 SLP226 T01560139 55000 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T04:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,57,60,0,BR:1 ||,,,90,30.21,OVC:08 9,30.07,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09705/26/20 04:51:02 METAR KNYC 260951Z      KT 6SM BR OVC009 16/14 A3024 RMK AO2 SLP230 T01560139 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T05:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,57,61,0,BR:1 ||,,,87,30.22,OVC:08 7,30.08,4,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09705/26/20 05:51:02 METAR KNYC 261051Z      KT 4SM BR OVC007 16/14 A3025 RMK AO2 SLP234 T01610139 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T06:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,57,62,0,HZ:7 |FU |HZ,-0.02,0,84,30.22,OVC:08 8,30.08,4,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11505/26/20 06:51:02 METAR KNYC 261151Z      KT 4SM HZ OVC008 17/14 A3025 RMK AO2 SLP233 T01670139 10167 20144 50006 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T07:19:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,57,63,,HZ:7 |FU |HZ,,,81,,BKN:07 11,30.08,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09405/26/20 07:19:02 SPECI KNYC 261219Z      KT 5SM HZ BKN011 17/14 A3025 RMK AO2 T01720139 $ RTX,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T07:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,58,65,0,HZ:7 |FU |HZ,,,78,30.22,OVC:08 11,30.08,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09705/26/20 07:51:02 METAR KNYC 261251Z      KT 4SM HZ OVC011 18/14 A3025 RMK AO2 SLP235 T01830144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T08:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,58,65,,HZ:7 |FU |HZ,,,78,,SCT:04 11,30.08,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09005/26/20 08:20:02 SPECI KNYC 261320Z      KT 4SM HZ SCT011 18/14 A3025 RMK AO2 T01830144 $,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T08:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,58,66,0,HZ:7 |FU |HZ,,,75,30.22,CLR:00,30.08,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09405/26/20 08:51:02 METAR KNYC 261351Z      KT 4SM HZ CLR 19/14 A3025 RMK AO2 SLP235 T01890144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T09:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,59,69,0,HZ:7 |FU |HZ,-0.01,0,70,30.22,CLR:00,30.08,5,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10005/26/20 09:51:02 METAR KNYC 261451Z      KT 5SM HZ CLR 21/15 A3025 RMK AO2 SLP234 T02060150 50002 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T10:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,61,74,0,HZ:7 |FU |HZ,,,64,30.22,FEW:02 22,30.07,5,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09705/26/20 10:51:02 METAR KNYC 261551Z      KT 5SM HZ FEW022 23/16 A3024 RMK AO2 SLP232 T02330161 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T11:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,59,75,0,,,,58,30.22,CLR:00,30.07,10,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 11:51:02 METAR KNYC 261651Z      KT 10SM CLR 24/15 A3024 RMK AO2 SLP232 T02390150 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T12:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,60,75,0,,0.02,8,60,30.2,CLR:00,30.06,10,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11005/26/20 12:51:02 METAR KNYC 261751Z      KT 10SM CLR 24/16 A3023 RMK AO2 SLP227 T02390156 10244 20167 58008 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T13:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,60,76,0,,,,58,30.19,CLR:00,30.05,10,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 13:51:02 METAR KNYC 261851Z      KT 10SM CLR 24/16 A3022 RMK AO2 SLP224 T02440156 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T14:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,59,75,0,,,,58,30.18,CLR:00,30.04,10,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 14:51:02 METAR KNYC 261951Z      KT 10SM CLR 24/15 A3021 RMK AO2 SLP220 T02390150 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T15:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,60,73,0,,0.03,7,64,30.17,CLR:00,30.03,10,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09805/26/20 15:51:02 METAR KNYC 262051Z      KT 10SM CLR 23/16 A3020 RMK AO2 SLP218 T02280156 57009 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T16:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,60,71,0,,,,68,30.16,CLR:00,30.02,10,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 16:51:02 METAR KNYC 262151Z      KT 10SM CLR 22/16 A3019 RMK AO2 SLP215 T02170156 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T17:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,59,68,0,,,,73,30.17,CLR:00,30.03,10,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 17:51:02 METAR KNYC 262251Z      KT 10SM CLR 20/15 A3020 RMK AO2 SLP217 T02000150 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T18:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,59,66,0,,-0.01,3,78,30.18,CLR:00,30.04,10,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11005/26/20 18:51:02 METAR KNYC 262351Z      KT 10SM CLR 19/15 A3021 RMK AO2 SLP221 T01890150 10256 20189 53003 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T19:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,58,64,0,,,,81,30.19,CLR:00,30.05,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 19:51:01 METAR KNYC 270051Z      KT 10SM CLR 18/14 A3022 RMK AO2 SLP224 T01780144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T20:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,58,63,0,,,,84,30.2,CLR:00,30.06,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 20:51:01 METAR KNYC 270151Z      KT 10SM CLR 17/14 A3023 RMK AO2 SLP226 T01720144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T21:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,58,62,0,,-0.02,1,86,30.2,CLR:00,30.06,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09805/26/20 21:51:01 METAR KNYC 270251Z      KT 10SM CLR 17/14 A3023 RMK AO2 SLP227 T01670144 51006 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T22:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,58,61,0,,,,90,30.21,CLR:00,30.07,10,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09205/26/20 22:51:02 METAR KNYC 270351Z      KT 10SM CLR 16/14 A3024 RMK AO2 SLP230 T01610144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72505394728,2020-05-26T23:51:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,58,61,0,,,,90,30.21,CLR:00,30.07,10,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10205/26/20 23:51:02 METAR KNYC 270451Z      KT 10SM CLR 16/14 A3024 RMK AO2 SLP229 T01610144 402560144 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
